[2018-12-31 18:08:05,647] INFO [1][Logger:0] - HikariPool-1 - Starting...
[2018-12-31 18:36:25,476] ERROR [11][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:36:25,504] ERROR [14][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:36:25,537] ERROR [10][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:36:25,573] ERROR [8][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:36:25,597] ERROR [13][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:36:25,622] ERROR [9][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:36:25,647] ERROR [12][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:36:25,673] ERROR [11][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:36:25,706] ERROR [14][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:36:25,733] ERROR [10][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:36:25,755] ERROR [8][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:36:25,779] ERROR [13][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:36:25,804] ERROR [9][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:36:25,835] ERROR [12][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:36:25,866] ERROR [11][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:36:25,895] ERROR [14][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:36:25,921] ERROR [10][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:36:25,945] ERROR [8][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:36:25,971] ERROR [13][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:36:25,997] ERROR [9][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:36:26,029] ERROR [12][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:36:26,056] ERROR [11][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:36:26,084] ERROR [14][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:36:26,114] ERROR [10][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:36:26,140] ERROR [8][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:36:26,163] ERROR [13][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:36:26,190] ERROR [9][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:36:26,217] ERROR [12][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:36:26,248] ERROR [11][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:36:26,271] ERROR [14][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:36:26,297] ERROR [10][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:36:26,325] ERROR [8][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:36:26,350] ERROR [13][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:36:26,382] ERROR [9][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:36:26,412] ERROR [12][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:36:26,437] ERROR [11][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:36:26,462] ERROR [14][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:36:26,486] ERROR [10][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:36:26,524] ERROR [8][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:36:26,552] ERROR [13][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:36:26,578] ERROR [9][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:36:26,603] ERROR [12][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:36:26,628] ERROR [11][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:36:26,659] ERROR [14][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:36:26,691] ERROR [10][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
